venue,pool,created_at,result,reason,observed_swap_count,activity_replay_complete,symbol,lp_protection,liquidity_usd,quote_principal_usd,dex_swap_fee_percentage
uniswap-v4,0x0caaad50c51d7120cc24a73d2256e13bc822dbde7e822fd1eedd44d108b4f589,2026-09-21T08:02:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0xccf9dedc8b585c5d6cb824731e032b864a4beaa89f874b6c5527301c39c7b01a,2026-09-21T08:03:27+00:00,unresolved,token_lp_or_usd_conditions_unverified,1,True,,,,,
uniswap-v4,0xfc4b710ddc1f5c48a35f37f742987d062aeb895315acaede7343878e2a5ce560,2026-09-21T08:03:41+00:00,unresolved,token_lp_or_usd_conditions_unverified,2,True,,,,,
aerodrome,0xba46937207904e2b1569e39a92161c4abae79ee4,2026-09-21T08:04:23+00:00,excluded,previous_same_block_liquidity_unlocked,49,True,,,,,
uniswap-v4,0xff58e107613a83bd64d226cbc62db1a7c8cb3c1e7419de0eccff93cbded6c318,2026-09-21T08:04:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0xe9e3a2631bcd39cd33b3b3fc167da45855a10aea661b9242a22e5e3b769fb31f,2026-09-21T08:04:43+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x53cbcba6fe51d25bd78282bd8bbdc9c5397e99831c1f4fffdbf505214550ec84,2026-09-21T08:04:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x183f24e4bf8db5ce8c66e502282651ef408227099561d6aa3833b0c787f3d017,2026-09-21T08:05:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0xf2617d12bcbb746697f8ea4334a38779de663d1d916df6c1ace156e45f17d0ec,2026-09-21T08:06:49+00:00,excluded,no_remaining_lp_principal,192,True,,,,,
uniswap-v4,0xd372d9cd37e6df0fdb734e91c4997eeaa0e6d81a75801a4c7dc4975f93644caa,2026-09-21T08:07:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0xea40ec5218496362e48866dcf88d42b63a087290a4b873b6c2f0b207967be60c,2026-09-21T08:07:53+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x64fe9acc9e9752a4c86de951ebfdf9e61df8c264182cd42237eab1760704877a,2026-09-21T08:09:17+00:00,unresolved,token_lp_or_usd_conditions_unverified,14,True,,,,,
uniswap-v4,0x59356b1fde933537ae27fc5b6498e1c845a30461864d60270eabaeff3afc8d2f,2026-09-21T08:09:19+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x20b126ee729d1f10a56e1c938c93855477604548e84d0542a025fa3355bae62d,2026-09-21T08:09:21+00:00,excluded,positive_lp_share_withdrawal_succeeded,5,True,,,,,
uniswap-v3,0xe1b679b7d5409cc0a2548fd481c331df1f773a28,2026-09-21T08:10:03+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xbd91830b7330a6841de6abc68ef5d04ef016f057,2026-09-21T08:10:03+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xf6d996d26399ff251a30e7bb7543c0a68d392262,2026-09-21T08:10:15+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x1417a1c9fadd5fa0d5800c7ee0b19c7f92eb00b72df03e6725657b43357b233d,2026-09-21T08:10:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0xda70e2c4f1f09155a76d80792d93cff5c951b19b542c75393a867b3a9a04b7e3,2026-09-21T08:10:53+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x318a9f14a2e86460d42f59e162932acf65771c3c6708088c7ceebb4a072ef209,2026-09-21T08:10:53+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x75eacff462aafac6d7f4e4353804bdad2099fd2c30047769940eacfea39618ae,2026-09-21T08:11:03+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x59e0f428d6e22a02a2651e4305bc38fa3b8cb6f9d23284afe5cd1f17d60929c6,2026-09-21T08:11:07+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xad60238d58bb7f023a474bc47121e642f3d6e731,2026-09-21T08:11:53+00:00,excluded,positive_lp_share_withdrawal_succeeded,16,True,,,,,
uniswap-v4,0x9ef286a10471e541d63936e4fa5867c949fac7c0b6a286df1603f4ffecf204a6,2026-09-21T08:12:31+00:00,excluded,no_remaining_lp_principal,5,True,,,,,
uniswap-v3,0x3f725f9740612bd2764a94c413924e85a88a274f,2026-09-21T08:12:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x887213ee3db584eff58edcc9a830bdfbd1bfa9b5,2026-09-21T08:12:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x133a59cbd783ca987e083e19bd9e340f044fae42,2026-09-21T08:12:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xb092db707e619d4090adaaee5b881e7abdc3bc07,2026-09-21T08:12:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x2d6e43ae4d7b2f7ebdbec0d9cbd081e44f05cb57,2026-09-21T08:12:53+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x515b5ad0650c598afd415e053cf72030510a4f94,2026-09-21T08:12:53+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xe98f97d7ad5dde72e6fb91643e5e547069895c3a,2026-09-21T08:12:55+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xda7c23e0d0d366be7ffddd1e9b88414aa149f3ef,2026-09-21T08:12:55+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x3dd04f341e7e40bd73e4b16066e1fc9409de587d,2026-09-21T08:12:59+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x426e93090dde41fd8d0d4be351f6ac22f1e4ca5d,2026-09-21T08:12:59+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x00fbb8d39abe2bdcb7c3459469b6d0b55ba8b60bef80cb50e7059c52e08ac787,2026-09-21T08:13:23+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x688b018ef16b5241f5f3043649bd2cfae93e2dc22bf435dd9e1a4b6c74e5b57c,2026-09-21T08:13:27+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x20edaf5aff5d01754030d52de9423993fc5a821a,2026-09-21T08:13:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x56ae9d281e5cd7634a95312f469f46aa8401a70f,2026-09-21T08:13:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x9278e682171b8b18f4f7cfdccacec8dd2bfa1e4a,2026-09-21T08:13:33+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xfd0e7baeba5e17a088cb1df3f08ee2b1b54dba23,2026-09-21T08:13:33+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x95787315c61e07541c2ca65f979e9c7606b0e3d7,2026-09-21T08:13:35+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x3025b428ef0b4b76ec2be8c3cdac2e777ca09c57,2026-09-21T08:13:35+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x4fc35cfa99b2135ca5e6880d067aaa9db9a221bcdba7442071951b702ed09a8b,2026-09-21T08:13:35+00:00,unresolved,token_lp_or_usd_conditions_unverified,1,True,,,,,
uniswap-v3,0x423802feacdcff3c8e6b17a297e9e1eb95c411a1,2026-09-21T08:13:39+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x0c9fd2b2ff495d7f0a5ce231be30777002f6f3bd,2026-09-21T08:13:39+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x29bf0cdd668c28feb2bda097fca52c40b48d3bd6,2026-09-21T08:13:43+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x298f1c5deb3dcb508f90a1944097fbf04f29cc58,2026-09-21T08:13:43+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xd4e816b457b96db1d21f9e5b4fd5cc5f5edb864a,2026-09-21T08:13:45+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x6fce5742039c6bb40a217bc8687c2fac1a9b996b,2026-09-21T08:13:45+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xbe2c43a3f0180fa41b0cbcc0b38ed1547d7e4833,2026-09-21T08:13:47+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x51b2e7823e689fd6c00f478cd9d93fa94eefaac6,2026-09-21T08:13:47+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x2a628e9f330edad26f883c71e8d343da002bc2bb5b61ccd8455f88514d3d3300,2026-09-21T08:13:47+00:00,unresolved,token_lp_or_usd_conditions_unverified,1,True,,,,,
uniswap-v3,0xb54bfb4d18d5527208d4b7fc692c225e60703270,2026-09-21T08:13:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x64887eefe7b9ecafce016757124fbc4f246dc176,2026-09-21T08:13:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x7adedb10069a6d14ac4295d9bf66883bab15af3f,2026-09-21T08:14:23+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x434ad07ab726343bd5f787e1bf6251dbd90f828f,2026-09-21T08:14:23+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x072f192b75396d2f97115c52cb50ced9e5e457d7,2026-09-21T08:14:27+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x05cd7e7db1ece9ac8272bfb2dfe7d879b5e644e3,2026-09-21T08:14:27+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xaf4cca6701f0dad9639f695350f68142f1314fd7,2026-09-21T08:14:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x4a3e34dbe7f6a92c35bad0405521d322b493a7b6,2026-09-21T08:14:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x5741dabad3fe30444d8ed926a26ff3521aae4143bf341c80f90b87a9d05e847e,2026-09-21T08:14:33+00:00,excluded,no_remaining_lp_principal,256,True,,,,,
uniswap-v3,0xd519210ad87ce78cda6fb36825267ab18295ab98,2026-09-21T08:14:35+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x2168a18785d578ccddea4650743c824586fdf490,2026-09-21T08:14:35+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xee82ab6d97598a3530baaa95285b267a166659cb,2026-09-21T08:14:37+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x4af578f7ebb672c148fffb1ed6fda6bbc7e029cf,2026-09-21T08:14:37+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xebbde28c024c661dc6d2e940afb7103be3e230d9,2026-09-21T08:14:39+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x50b635d8fab6423260e81b8df42dbfc4e30bc725,2026-09-21T08:14:39+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x239237c0b5316b6b5abff54cb7422e4c0da7a5726ca0dd801912d76a624808b5,2026-09-21T08:14:41+00:00,excluded,no_remaining_lp_principal,85,True,,,,,
uniswap-v3,0x73e4f787ec7c905dd8d06383b811d604cdc3c6ed,2026-09-21T08:14:41+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x2234d11ff7be7d1e519904b5a0821c34d45d5493,2026-09-21T08:14:41+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x4a1cb7c29ab1141088ecf2d386605891a71d04d9,2026-09-21T08:14:43+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x8879267359f8853d564798d91b65938c2c2ce7ab,2026-09-21T08:14:43+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0xf8c681b602a35cada2eaf73383b117048ef9f37f9fed74a4b7b1f3097a3fab5d,2026-09-21T08:14:43+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x6531ead6136a300174ad75886b6335ce591402da,2026-09-21T08:14:47+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x070b2345e8131b90c4734d1b0b63038edc379343,2026-09-21T08:14:47+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x90e0b1ede8f6d21b952e0f3007aa1fe024c93810,2026-09-21T08:14:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x93c0286adc034e8238a6789fa55121e65c4c6f5b,2026-09-21T08:14:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xfcb8c7c646663b09e75c3eed9dcf09202bf321b3,2026-09-21T08:14:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x07f3f3cb5d5d931a92d59b67355688e62b0dbf21,2026-09-21T08:14:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x64bacddeab45eba8aa2589c7d89749ada7a4c68b,2026-09-21T08:14:53+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xd81009628f6a9034883a7c04f49dc55fa4a36668,2026-09-21T08:14:53+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xc424fb72119f925681d1f49eb7b2fdff3a0227b9,2026-09-21T08:14:55+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xbe87b4a710df8798dc86ac4f345c8aee04c2b09b,2026-09-21T08:14:55+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xe5eba7f450d6e76ea6d571b4b5d715114c0d000e,2026-09-21T08:14:57+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x60208738074d76b60862db5f74542844a1e7bb70,2026-09-21T08:14:57+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x53bd2d4f7bf2c9211ec0664faf4fb4eb8056111b,2026-09-21T08:14:59+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xf4323a916355742f82b2aa86539f3f8b340ee821,2026-09-21T08:14:59+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x36f5800dcd146a11ce05906d7f3e13f86f4e8fd6,2026-09-21T08:15:03+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x093a039feab87cb49b056e6331ba0dd845da1ac1,2026-09-21T08:15:03+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x1496801c619aa482cf083dceb48abda97dc48daf,2026-09-21T08:15:05+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xf70898b67747ccf863cecf1eea7c549d2b3d6d2a,2026-09-21T08:15:05+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x423686bdd3b2f6c7cab57eb55730bba319da5118,2026-09-21T08:15:09+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x202295bcf2b30fbd0a86e92ed4bdc5c874826453,2026-09-21T08:15:13+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xf4a823cee602e0e702bd03c05c822e931bc240ae,2026-09-21T08:15:13+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x476fc210141cd373c7ddca47909dcb388c4c059d,2026-09-21T08:15:15+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x6c471a3ace229b0e4ff702bb1ed26d865b015a4f,2026-09-21T08:15:15+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0x333e5e7d1816b11a1add3ccc1776a959caceb148f1e4e6543952784a4fa46b0c,2026-09-21T08:15:17+00:00,unresolved,token_lp_or_usd_conditions_unverified,1,True,,,,,
uniswap-v3,0xecac52907e551fb53e5ed05e28320f262c4a0200,2026-09-21T08:15:17+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xcb6b492047d03e8aa16b5dfe3095088adc3695e6,2026-09-21T08:15:17+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x28815625927196647e12ed396a8c7af872b438fa,2026-09-21T08:15:19+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x47d3926d5b6dd5f875a10f01ab45e5897b03132e,2026-09-21T08:15:19+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x1158070c440bd6188cab4a4a8b63e4e022dddaad,2026-09-21T08:15:21+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xf3ab1009c8bd5f89cd27b51233e6e1fa23b975a8,2026-09-21T08:15:21+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x315a16491a8fcca2fe5f91342fad882c082fa500,2026-09-21T08:15:23+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xdc0bb4ad2e77f19b7151e6a1dc480cc9860f7c19,2026-09-21T08:15:23+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x9a7c71f57b6deaf0f5ca0b15ae2b3bd522c5682c,2026-09-21T08:15:27+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xc3ed87082f6d7ca99eb47a2fc751fc88d9d2829e,2026-09-21T08:15:27+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xb47a36b6c920269b45585d9917bf313a8f6c946a,2026-09-21T08:15:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x8f7d8250363ab802fff0dca52a0f821e9c07f944,2026-09-21T08:15:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x30a2646416a4404f0b32bc82c3c019165c5f90eb,2026-09-21T08:15:33+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xa88866b109d31c2cafdff2f683a35d5efa4075c2,2026-09-21T08:15:33+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xea4e7e4fa1c72ef925434d60731a7d773743a5f9,2026-09-21T08:15:35+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x393c83859e2379d95aa4e1fdacac54a7106c17e6,2026-09-21T08:15:35+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x56861c3235130e664f7b05923d3fe114b3941d56,2026-09-21T08:15:37+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x65226dd152b83fddc26e414e0b00eac19e887a64,2026-09-21T08:15:37+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0xa7676dbe1b9028aedf59837e8dd585bc362276ea5e7ef75fbb57ef4d7c4c2bb4,2026-09-21T08:15:53+00:00,excluded,positive_lp_share_withdrawal_succeeded,1454,True,,,,,
uniswap-v3,0x000749df2d019c7abe7953a91494b586fb27a474,2026-09-21T08:16:11+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xc24d17f91625d1aebc928440633124d1b5c4857e,2026-09-21T08:16:11+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xa99d2fd874b675dc1c35884a8dd7f5aa459a9412,2026-09-21T08:16:13+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x2a2cb8247dfeb9fd5fe72b4ed8715fc44783bc54,2026-09-21T08:16:13+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xd08f5ecb0c4a5e0d3456243934b07191f94303b7,2026-09-21T08:16:15+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xd875d980d7f7d75a9f6bf4e5d944a2d3ea72f892,2026-09-21T08:16:15+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x43fac0500b8fd232ba272f2314296cad78d0504b,2026-09-21T08:16:19+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xc895cdb76e0ad95bb8e613cedc890fa19b5258fc,2026-09-21T08:16:19+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x1ed89b10ada0813b6981b5113b0c671436a6d6ed,2026-09-21T08:16:21+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x5b188c047cad2aee119e45906cf3da925631664f,2026-09-21T08:16:21+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x7f5db09a67357e51092ccd222737e5b0c09370e2,2026-09-21T08:16:25+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xaee5f24c193652ec1c5ae1a96f52b8cb4a55e4ba,2026-09-21T08:16:25+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x9a6a853c2db8eb8d8dfe144a0ffcfe709a35cdda,2026-09-21T08:16:27+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x55bfe144ac42be4d651fe7f863244db119ea0a25,2026-09-21T08:16:27+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xe42155554f488892e28a3701eab2399db2cc5219,2026-09-21T08:16:29+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xa43439d1b022ec43d5e266acad011e3017677547,2026-09-21T08:16:29+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xb5d04a0542077b5b0e651f0c78e70962bd805f2d,2026-09-21T08:16:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x180a3dc86f251fd068a38aa6cf9b9bcd024efb9c,2026-09-21T08:16:31+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x0a2550cc975a059cc5e974bb9e8f8b0a57e5defd,2026-09-21T08:16:33+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x90c5eb9ff14642f88f7988e4d89315cba8e4d0f0,2026-09-21T08:16:33+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x3072754ba262dab6a6a60b8dacc05cef31be71b3,2026-09-21T08:16:37+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x74604863d835aacc6ade9296c26d9c6235cba761,2026-09-21T08:16:37+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x69360e0650a7e29f45f00bd80945e45f2a11c1ec,2026-09-21T08:16:41+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xa94ef708fc567c86eebb2549b7d7dd537ee1a442,2026-09-21T08:16:41+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xadbe2f44ac34b6a9b7a2deb0822080f79c9f46b2,2026-09-21T08:16:43+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xda41652493293a4d7d166c4b1c3736664efcd0e8,2026-09-21T08:16:43+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xaf747ab7dda260500ab57223b2726263c259a5a1,2026-09-21T08:16:47+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x18fbd9aeef91e2a244074e03365cdb692bb7bbba,2026-09-21T08:16:47+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0xd26dc9e38692aea3f37d7637249a4afbc1e1c7a2,2026-09-21T08:16:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x1b804c10821884b90db03233a91eafec3ddbdff5,2026-09-21T08:16:49+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x3a4f5914ea26bb7d3111f063f99c34155840ef72,2026-09-21T08:16:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x7354219c00d667f46b0870364b697596faa239c1,2026-09-21T08:16:51+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x96192a9007e5660dd0a5db39e9b73b34307a54c0,2026-09-21T08:16:53+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v3,0x0ccd9736ea0420f79f250a3e805fcb4e16a0273c,2026-09-21T08:16:55+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
uniswap-v4,0xc8aa563328ddcaca4f9e67c27947447805de3b493d28114a351a6e05ab9c285f,2026-09-21T08:17:51+00:00,unresolved,token_lp_or_usd_conditions_unverified,1,True,,,,,
